,0,1,2,3,4,5
282,1081.310761,5.172999999999999e-30,4,3,1387,1380
283,1081.349401,7.006e-25,5,7,15,1380
284,1081.441268,1.17e-28,4,3,1387,1380
285,1081.515377,3.9009999999999995e-29,4,3,1387,1380
286,1081.5517619999998,2.96e-26,5,7,15,1380
287,1081.626708,8.100000000000001e-29,5,3,1387,1380
288,1082.043834,9.066e-29,5,7,1387,1380
289,1082.4989039999998,1.895e-29,3,7,1387,1380
290,1083.07907,3.434e-30,4,3,1387,1380
291,1083.314659,1.296e-26,5,6,15,1380
292,1083.824801,4.4e-28,3,3,1387,1380
293,1083.8248019999999,1.32e-27,3,3,1387,1380
294,1083.852995,7.084999999999999e-27,4,3,1387,1380
295,1083.853925,2.362e-27,4,3,1387,1380
296,1083.900347,7.966999999999999e-28,4,7,1387,1380
297,1084.1134029999998,1.085e-30,4,7,1387,1380
298,1084.343445,1.3359999999999999e-30,4,7,1387,1380
299,1084.373499,1.656e-28,4,3,1387,1380
300,1084.541269,1.1539999999999999e-29,5,4,1387,1385
301,1084.560328,3.846e-30,5,4,1387,1385
302,1084.828786,2.174e-26,6,6,15,1380
303,1084.890097,5.092e-28,4,3,1387,1380
304,1085.069713,5.634000000000001e-26,4,6,1387,1380
305,1085.093018,4.633999999999999e-30,4,3,1387,1380
306,1085.167277,2.042e-29,4,3,1387,1380
307,1085.4363640000001,2.167e-24,5,7,15,1380
308,1085.551392,1.4129999999999999e-27,5,3,1387,1380
309,1085.607957,4.678e-28,5,3,1387,1380
310,1085.6428740000001,1.6200000000000002e-28,4,3,1387,1380
311,1085.805106,2.3660000000000003e-28,4,3,1387,1380
312,1086.177222,2.13e-30,3,7,1387,1380
313,1086.471804,2.3219999999999998e-30,5,3,1387,1380
314,1087.316516,6.815e-30,4,3,1387,1380
315,1087.968819,5.391e-25,5,6,15,1380
316,1088.010049,1.336e-29,4,7,1387,1380
317,1088.3857480000001,7.379e-30,4,3,1387,1380
318,1088.63635,3.138e-30,4,7,1387,1380
319,1088.79231,2.211e-29,4,7,1387,1380
320,1089.502427,3.213e-30,4,3,1387,1380
321,1089.59502,1.0780000000000001e-28,5,3,1387,1380
322,1089.617736,2.991e-30,4,7,1387,1380
323,1089.7982789999999,2.077e-27,5,3,1387,1380
324,1089.837614,1.555e-29,4,3,1387,1380
325,1090.595001,2.059e-29,5,7,1387,1380
326,1090.642297,1.126e-25,5,7,15,1380
327,1091.00303,2.5139999999999998e-29,5,3,1387,1380
328,1091.205019,2.692e-23,5,7,15,1380
329,1091.770219,1.1299999999999999e-30,4,3,1387,1380
330,1091.831097,1.2219999999999999e-29,5,7,1387,1380
331,1092.510934,1.603e-30,4,3,1387,1380
332,1092.5196859999999,1.631e-30,4,3,1387,1380
333,1092.689377,3.536e-30,4,3,1387,1380
334,1092.723428,3.835e-29,5,7,1387,1380
335,1092.785663,6.685e-30,4,3,1387,1380
336,1092.813704,1.914e-29,4,3,1387,1380
337,1092.837744,3.9139999999999996e-28,5,3,1387,1380
338,1092.908063,7.642999999999999e-30,5,7,1387,1380
339,1093.2695609999998,3.243e-29,4,3,1387,1380
340,1093.449969,4.6719999999999996e-29,5,7,1387,1380
341,1093.535719,2.2940000000000002e-26,5,7,15,1380
342,1093.64855,5.086e-30,4,3,1387,1380
343,1093.6935119999998,1.27e-26,5,6,15,1380
344,1093.748278,1.583e-29,5,7,1387,1380
345,1093.840495,2.7919999999999996e-28,5,7,1387,1380
346,1094.2542230000001,3.6579999999999995e-27,4,3,1387,1380
347,1094.539654,8.088999999999999e-30,4,3,1387,1380
348,1094.753362,1.2199999999999998e-27,4,3,1387,1380
349,1094.930052,1.1239999999999999e-29,5,7,1387,1380
350,1095.4606310000001,1.117e-29,5,7,1387,1380
351,1095.544087,3.366e-29,5,7,1387,1380
352,1095.799584,8.577999999999999e-30,3,7,1387,1380
353,1096.610584,1.964e-29,3,3,1387,1380
354,1097.005843,1.265e-30,4,3,1387,1380
355,1097.214455,1.7579999999999998e-29,4,3,1387,1380
356,1097.223581,5.908999999999999e-30,3,3,1387,1380
357,1097.450481,1.4249999999999999e-28,4,3,1387,1380
358,1097.9530849999999,2.5889999999999996e-29,4,7,1387,1380
359,1098.0929720000001,3.652e-28,5,3,1387,1380
360,1098.095658,1.3869999999999998e-30,3,3,1387,1380
361,1098.166135,3.571e-30,4,3,1387,1380
362,1099.580604,1.591e-30,4,7,1387,1380
363,1099.679285,2.1129999999999998e-23,5,7,15,1380
